,aircrafttype,filed_airspeed_kts,filed_altitude,origin,destination,filed_departuretime_week,filed_departuretime_hr,estimatedarrivaltime_hr,airline,dep_delay_min,diff_flt,aircraft_manuf,delay
9377,1.0,470,340,17,7,3,16,18,2,26.41666666666667,-5.416666666666664,0,0
9378,1.0,470,340,17,7,2,16,17,2,-6.116666666666666,3.1166666666666605,0,0
9379,5.0,471,294,22,14,4,19,20,0,-0.5666666666666667,-2.950000000000003,1,0
9380,5.0,437,280,20,4,4,17,18,0,9.0,-3.56666666666667,1,0
9381,5.0,484,270,22,14,1,19,23,0,128.0,10.583333333333329,1,0
9382,5.0,436,280,20,4,1,17,20,0,145.0,-6.0,1,0
9383,5.0,445,330,22,14,0,19,20,0,6.166666666666668,-68.0,1,0
9384,5.0,438,320,20,4,0,17,18,0,4.65,-9.266666666666666,1,0
9385,5.0,452,310,22,14,3,19,20,0,9.95,-2.56666666666667,1,0
9386,5.0,452,320,20,4,3,17,18,0,6.7333333333333325,-2.06666666666667,1,0
9387,0.0,449,330,22,14,2,19,21,0,6.0,-70.0,1,0
9388,5.0,438,300,20,4,2,17,18,0,0.25,-8.25,1,0
9389,5.0,445,330,22,14,5,19,21,0,51.3,-73.0,1,0
9390,2.0,450,380,68,53,1,14,18,3,17.0,-3.76666666666668,0,0
9391,2.0,435,290,22,11,0,19,20,3,5.0,0.0,0,0
9392,2.0,459,350,57,4,0,17,18,3,6.316666666666666,-8.866666666666667,0,0
9393,2.0,455,380,79,33,0,15,16,3,-3.0,0.9333333333333372,0,0
9394,2.0,453,380,20,116,0,12,14,3,5.066666666666666,-6.066666666666663,0,0
9395,2.0,454,380,68,14,0,8,10,3,-2.0,-0.3499999999999943,0,0
9396,2.0,436,290,22,11,0,19,21,3,27.0,-20.0,0,0
9397,2.0,453,350,57,4,0,17,18,3,11.0,-9.033333333333333,0,0
9398,2.0,457,340,79,33,0,15,17,3,3.683333333333333,-4.566666666666663,0,0
9399,2.0,454,380,20,116,0,12,14,3,5.0,-16.0,0,0
9400,2.0,451,400,68,14,0,8,10,3,4.0,-2.0,0,0
9401,5.0,413,240,17,4,4,22,23,0,12.666666666666664,-2.6666666666666643,1,0
9402,5.0,477,270,22,11,4,20,21,0,23.15,-14.56666666666667,1,0
9403,5.0,428,240,17,4,1,22,23,0,25.766666666666666,-11.033333333333333,1,0
9404,5.0,462,270,22,11,1,20,20,0,4.7,-9.700000000000003,1,0
9405,5.0,447,280,17,4,0,22,22,0,-8.666666666666666,-12.450000000000005,1,0
9406,5.0,470,350,22,11,0,20,20,0,-5.283333333333333,-0.6333333333333329,1,0
9407,5.0,424,260,17,4,3,22,23,0,15.633333333333333,-8.633333333333333,1,0
9408,5.0,485,290,22,11,3,20,20,0,4.283333333333333,-7.583333333333336,1,0
9409,5.0,422,280,17,4,2,22,23,0,19.35,-10.35,1,0
9410,5.0,469,310,22,11,2,20,20,0,3.2333333333333334,-4.983333333333333,1,0
9411,5.0,467,280,17,4,5,22,22,0,4.916666666666667,-8.016666666666666,1,0
9412,7.0,448,360,18,136,4,20,22,4,4.083333333333333,4.916666666666671,3,0
9413,7.0,448,268,22,137,1,18,19,4,3.25,2.950000000000003,3,0
9414,7.0,448,370,22,137,0,18,20,4,68.3,4.933333333333337,3,0
9415,3.0,399,280,27,34,3,10,11,4,7.65,0.8333333333333357,2,1
9416,3.0,399,280,27,34,2,10,11,4,-5.15,-0.5333333333333314,2,0
9417,3.0,399,280,27,34,5,10,11,4,-0.6,4.75,2,0
9418,3.0,398,280,27,34,6,10,11,4,10.516666666666667,4.43333333333333,2,0
9419,3.0,400,280,27,34,4,10,11,4,11.45,2.0,2,0
9420,7.0,448,370,22,137,1,18,19,4,1.2666666666666666,3.4333333333333367,3,0
9421,7.0,447,370,22,137,0,18,19,4,5.783333333333332,-4.56666666666667,3,0
9422,3.0,395,280,27,34,3,10,11,4,-2.033333333333333,3.200000000000003,2,0
9423,3.0,280,0,27,34,2,10,11,4,-4.7,-3.6000000000000014,2,0
9424,29.0,448,350,22,0,1,19,23,2,-3.0,-201.0,0,0
9425,29.0,443,350,22,0,0,19,23,2,-2.35,-7.650000000000006,0,0
9426,29.0,478,330,22,0,3,19,23,2,4.066666666666666,5.383333333333327,0,0
9427,29.0,481,310,22,0,2,19,23,2,3.0,-1.9166666666666567,0,0
9428,29.0,477,330,22,0,5,19,23,2,-8.0,-1.1500000000000057,0,0
9429,29.0,446,350,22,0,6,19,23,2,-1.0,-0.18333333333333712,0,0
9430,29.0,452,350,22,0,4,19,23,2,-3.0,-12.0,0,0
9431,14.0,462,350,22,0,1,19,23,2,-8.0,-1.0,0,0
9432,14.0,470,350,22,0,0,19,23,2,-7.0,-12.0,0,0
9433,14.0,443,350,22,0,3,19,23,2,-8.0,-201.0,0,0
9434,14.0,475,330,22,0,2,19,23,2,0.0,-3.3666666666666742,0,0
9435,30.0,494,330,22,121,0,19,6,42,45.58333333333334,5.7333333333333485,0,0
9436,30.0,495,350,22,121,5,19,5,42,5.566666666666666,11.133333333333326,0,0
9437,30.0,474,330,22,121,4,19,5,42,10.083333333333334,-7.366666666666673,0,0
9438,30.0,493,350,22,121,0,19,6,42,59.66666666666666,-1.0166666666666515,0,0
9439,30.0,501,350,22,121,5,19,5,42,3.716666666666667,7.283333333333303,0,0
9440,30.0,501,350,22,121,4,19,5,42,2.1166666666666667,9.366666666666674,0,0
9441,32.0,300,290,23,197,4,16,18,10,5.716666666666668,-5.716666666666669,4,0
9442,32.0,285,120,120,35,1,21,21,10,-2.3833333333333333,-2.0,4,0
9443,32.0,295,260,131,178,1,18,20,10,11.216666666666667,-1.8166666666666629,4,0
9444,32.0,256,50,111,179,1,17,18,10,34.28333333333333,1.25,4,0
9445,32.0,295,260,17,124,1,13,16,10,49.26666666666666,4.983333333333333,4,0
9446,32.0,299,210,22,11,0,19,20,10,14.716666666666667,3.2333333333333343,4,0
9447,32.0,299,200,17,4,0,17,18,10,38.35,3.2333333333333343,4,0
9448,32.0,296,250,138,11,0,14,16,10,45.83333333333334,35.78333333333333,4,0
9449,32.0,299,190,121,181,0,12,14,10,60.23333333333333,-3.6000000000000014,4,0
9450,32.0,256,50,28,201,3,22,22,10,14.833333333333336,11.916666666666668,4,0
9451,32.0,293,280,77,53,3,17,21,10,75.15,6.199999999999987,4,0
9452,32.0,299,200,133,154,3,15,15,10,1.4333333333333331,4.450000000000003,4,0
9453,32.0,291,290,87,202,2,13,16,10,34.766666666666666,-4.033333333333331,4,0
9454,0.0,460,330,22,1,1,19,0,5,4.6,-2.8833333333333258,1,0
9455,0.0,460,350,22,1,0,19,0,5,-5.183333333333334,-4.03333333333336,1,0
9456,0.0,460,330,22,1,3,19,0,5,3.8333333333333335,-4.366666666666674,1,0
9457,0.0,460,330,22,1,2,19,0,5,2.95,-6.4833333333333485,1,0
9458,0.0,460,330,22,1,5,19,0,5,-6.1,2.8166666666666638,1,0
9459,5.0,460,330,22,1,6,19,1,5,22.5,-8.683333333333337,1,0
9460,0.0,460,330,22,1,4,19,0,5,0.8333333333333334,16.683333333333334,1,0
9461,0.0,460,330,22,1,1,19,0,5,2.3,-3.850000000000023,1,0
9462,5.0,450,350,22,1,0,19,0,5,-4.933333333333334,1.0,1,0
9463,0.0,460,350,22,1,3,19,1,5,7.6,17.03333333333336,1,0
9464,0.0,460,350,22,1,2,19,1,5,8.916666666666666,-2.8999999999999773,1,0
9465,0.0,470,310,22,1,5,19,0,5,5.816666666666666,-11.266666666666653,1,0
9466,1.0,385,310,22,11,4,19,20,2,5.45,1.5499999999999972,0,0
9467,8.0,486,270,22,11,1,19,20,2,-4.616666666666666,-6.383333333333333,0,0
9468,8.0,484,250,22,11,0,19,20,2,-0.1,-9.9,0,0
9469,1.0,484,230,22,11,3,19,20,2,-0.11666666666666667,-0.8833333333333329,0,0
9470,1.0,485,270,22,11,2,19,20,2,-6.0,-3.0,0,0
9471,1.0,419,310,22,11,5,19,20,2,-2.0,-2.950000000000003,0,0
9472,8.0,486,270,22,11,6,19,20,2,-4.35,-10.65,0,0
9473,1.0,485,250,22,11,4,19,20,2,10.8,-4.799999999999997,0,0
9474,8.0,482,230,22,11,1,19,20,2,-1.3833333333333333,-9.616666666666667,0,0
9475,8.0,482,230,22,11,0,19,20,2,-0.5333333333333333,-7.466666666666669,0,0
9476,1.0,482,270,22,11,3,19,20,2,12.0,-6.4833333333333325,0,0
9477,1.0,466,210,22,11,2,19,20,2,-6.083333333333332,-7.916666666666664,0,0
9478,2.0,458,360,22,25,0,19,20,3,-4.0,3.81666666666667,0,0
9479,2.0,453,380,88,4,0,15,18,3,-2.316666666666667,0.9000000000000057,0,0
9480,2.0,453,380,6,38,0,11,14,3,0.6833333333333333,4.316666666666663,0,0
9481,2.0,458,360,22,25,0,19,20,3,2.0,21.95000000000001,0,0
9482,2.0,456,380,88,4,0,15,18,3,3.0,4.98333333333332,0,0
9483,2.0,456,380,6,38,0,11,13,3,2.0,-21.0,0,0
9484,16.0,331,220,22,124,0,19,20,13,19.2,3.2666666666666657,5,0
9485,16.0,333,220,22,124,5,19,20,13,22.75,-15.75,5,0
9486,16.0,334,220,22,124,6,19,21,13,58.13333333333333,-7.13333333333334,5,0
9487,16.0,331,220,22,124,0,19,20,13,4.033333333333333,-9.033333333333333,5,0
9488,24.0,469,380,40,4,4,5,18,30,17.066666666666666,33.049999999999955,1,0
9489,24.0,481,187,22,123,1,19,4,30,39.38333333333333,7.53333333333336,1,0
9490,24.0,469,380,40,4,1,5,18,30,23.18333333333333,22.066666666666716,1,0
9491,24.0,481,340,22,123,0,19,3,30,7.083333333333332,0.8166666666666629,1,0
9492,24.0,472,350,40,4,0,5,17,30,7.433333333333334,3.5166666666666515,1,0
9493,24.0,479,340,22,123,3,19,3,30,33.13333333333333,4.449999999999988,1,0
9494,24.0,471,390,40,4,3,5,17,30,10.0,8.549999999999955,1,0
9495,24.0,479,340,22,123,2,19,4,30,49.71666666666667,-0.96666666666664,1,0
9496,24.0,472,350,40,4,2,5,17,30,20.5,14.850000000000026,1,0
9497,24.0,479,340,22,123,4,19,3,30,22.016666666666666,2.6333333333333258,1,0
9498,24.0,472,350,40,4,4,5,17,30,11.75,14.266666666666653,1,0
9499,24.0,484,330,22,123,1,19,3,30,38.41666666666666,7.28333333333336,1,0
9500,24.0,472,350,40,4,1,5,17,30,17.25,15.399999999999974,1,0
9501,2.0,456,340,22,53,0,19,20,3,5.066666666666666,-8.56666666666667,0,0
9502,2.0,458,320,20,4,0,17,18,3,10.983333333333333,-13.983333333333334,0,0
9503,2.0,456,360,22,53,0,19,20,3,-7.0,-5.233333333333333,0,0
9504,2.0,462,320,20,4,0,17,18,3,-2.0,2.8333333333333366,0,0
9505,14.0,479,320,22,114,1,19,1,1,-2.033333333333333,-4.416666666666687,0,0
9506,14.0,482,300,22,114,0,19,1,1,-5.933333333333334,3.75,0,0
9507,14.0,474,340,22,114,3,19,1,1,-4.566666666666666,5.883333333333327,0,0
9508,14.0,471,340,22,114,2,19,1,1,-0.8833333333333333,-4.116666666666674,0,0
9509,14.0,476,320,22,114,5,19,1,1,1.8333333333333333,-2.75,0,0
9510,14.0,474,340,26,4,5,13,18,1,13.616666666666667,3.9499999999999886,0,0
9511,14.0,490,280,22,114,6,19,1,1,32.0,-11.816666666666665,0,0
9512,14.0,473,340,26,4,6,13,18,1,3.1166666666666667,3.23333333333332,0,0
9513,14.0,484,300,22,114,1,19,1,1,-2.466666666666667,3.6833333333333367,0,0
9514,14.0,479,320,22,114,0,19,1,1,5.533333333333332,0.2166666666666401,0,0
9515,14.0,472,320,22,114,3,19,3,1,137.03333333333333,-1.8000000000000114,0,0
9516,4.0,402,180,2,22,4,19,20,0,20.733333333333334,-17.733333333333334,1,0
9517,4.0,412,190,2,22,1,19,20,0,-0.43333333333333335,-18.566666666666674,1,0
9518,4.0,419,190,2,22,0,19,20,0,0.75,-17.06666666666667,1,0
9519,4.0,419,190,2,22,3,19,20,0,-0.13333333333333333,-0.3333333333333357,1,0
9520,4.0,386,180,2,22,2,19,21,0,48.55,-3.549999999999997,1,0
9521,4.0,400,190,2,22,5,19,20,0,8.183333333333334,-11.733333333333334,1,0
9522,4.0,386,180,2,22,6,19,20,0,-0.85,-20.616666666666667,1,0
9523,4.0,379,180,2,22,4,19,20,0,8.283333333333333,-13.766666666666666,1,0
9524,4.0,386,180,2,22,1,19,20,0,-1.75,-0.4833333333333343,1,0
9525,4.0,386,180,2,22,0,19,20,0,1.25,-5.966666666666669,1,0
