,airport,cloud_altitude,cloud_friendly,cloud_type,conditions,pressure,raw_data,temp_air,temp_dewpoint,temp_relhum,time,visibility,wind_direction,wind_friendly,wind_speed,wind_speed_gust
2707,KJFK,25000,Scattered clouds,SCT,,30.35,KJFK 301751Z 17010KT 10SM FEW045 FEW200 SCT250 21/12 A3035 RMK AO2 SLP276 T02060117 10211 20139 58005,21,12,59,1538329860,10.0,170,Light winds,10,0
2708,KJFK,25000,Scattered clouds,SCT,,30.36,KJFK 301651Z 24007KT 10SM FEW045 FEW200 SCT250 21/10 A3036 RMK AO2 SLP282 T02110100,21,10,52,1538326260,10.0,240,Light winds,7,0
2709,KJFK,25000,Scattered clouds,SCT,,30.37,KJFK 301551Z 00000KT 10SM FEW045 FEW200 SCT250 20/09 A3037 RMK AO2 SLP285 T02000094,20,9,53,1538322660,10.0,0,Calm winds,0,0
2710,KJFK,25000,Scattered clouds,SCT,,30.37,KJFK 301451Z 06004KT 10SM SCT250 19/09 A3037 RMK AO2 SLP282 T01890094 58001,19,9,57,1538319060,10.0,60,Light winds,4,0
2711,KJFK,25000,Scattered clouds,SCT,,30.37,KJFK 301351Z 06007KT 10SM FEW040 SCT250 18/10 A3037 RMK AO2 SLP285 T01780100,18,10,63,1538315460,10.0,60,Light winds,7,0
2712,KJFK,4200,Scattered clouds,BKN,,30.32,KJFK 011251Z 24010KT 10SM BKN042 BKN320 19/18 A3032 RMK AO2 SLP268 T01940178,19,18,91,1538398260,10.0,240,Light winds,10,0
2713,KJFK,4200,Scattered clouds,BKN,,30.32,KJFK 011151Z 22007KT 10SM BKN042 BKN320 19/18 A3032 RMK AO2 SLP266 T01890183 10189 20172 51006,19,18,97,1538394660,10.0,220,Light winds,7,0
2714,KJFK,4300,Scattered clouds,BKN,,30.31,KJFK 011051Z 23006KT 10SM BKN043 BKN320 18/18 A3031 RMK AO2 SLP264 T01830178,18,18,97,1538391060,10.0,230,Light winds,6,0
2715,KJFK,4000,Scattered clouds,BKN,,30.31,KJFK 010951Z 24007KT 10SM BKN040 18/18 A3031 RMK AO2 SLP263 T01830178,18,18,97,1538387460,10.0,240,Light winds,7,0
2716,KJFK,25000,Scattered clouds,SCT,,30.3,KJFK 010851Z 24006KT 10SM SCT250 17/17 A3030 RMK AO2 SLP260 T01720172 55002,17,17,100,1538383860,10.0,240,Light winds,6,0
2717,KJFK,25000,Scattered clouds,BKN,,30.29,KJFK 010751Z 22007KT 10SM BKN250 18/17 A3029 RMK AO2 SLP256 T01780172,18,17,97,1538380260,10.0,220,Light winds,7,0
2718,KJFK,25000,Scattered clouds,BKN,,30.29,KJFK 010651Z 22008KT 10SM BKN250 18/17 A3029 RMK AO2 SLP258 T01830172,18,17,94,1538376660,10.0,220,Light winds,8,0
2719,KJFK,25000,Scattered clouds,BKN,,30.31,KJFK 010551Z 21009KT 10SM BKN250 18/17 A3031 RMK AO2 SLP262 T01830167 10189 20183 58003,18,17,91,1538373060,10.0,210,Light winds,9,0
2720,KJFK,25000,Scattered clouds,BKN,,30.31,KJFK 010451Z 22008KT 10SM BKN250 18/17 A3031 RMK AO2 SLP262 T01830167 402110122,18,17,91,1538369460,10.0,220,Light winds,8,0
2721,KJFK,25000,Scattered clouds,BKN,,30.31,KJFK 010351Z 22007KT 10SM BKN250 18/17 A3031 RMK AO2 SLP265 T01830167,18,17,91,1538365860,10.0,220,Light winds,7,0
2722,KJFK,25000,Scattered clouds,BKN,,30.31,KJFK 010251Z 20010KT 10SM BKN250 19/16 A3031 RMK AO2 SLP264 T01890161 51002,19,16,85,1538362260,10.0,200,Light winds,10,0
2723,KJFK,25000,Scattered clouds,SCT,,30.31,KJFK 010151Z 19008KT 10SM SCT250 18/16 A3031 RMK AO2 SLP264 T01830156,18,16,85,1538358660,10.0,190,Light winds,8,0
2724,KJFK,4300,Scattered clouds,BKN,,30.25,KJFK 020051Z 19012KT 10SM BKN043 BKN250 21/21 A3025 RMK AO2 SLP242 T02110206,21,21,97,1538441460,10.0,190,Windy,12,0
2725,KJFK,25000,Scattered clouds,BKN,,30.24,KJFK 012351Z 19014KT 10SM FEW050 BKN250 21/21 A3024 RMK AO2 SLP241 T02110206 10239 20206 53001,21,21,97,1538437860,10.0,190,Windy,14,0
2726,KJFK,25000,Scattered clouds,BKN,,30.24,KJFK 012251Z 18011KT 10SM FEW035 FEW050 BKN250 21/20 A3024 RMK AO2 SLP240 T02110200,21,20,94,1538434260,10.0,180,Windy,11,0
2727,KJFK,25000,Scattered clouds,BKN,,30.24,KJFK 012151Z 19013KT 10SM SCT035 BKN250 22/20 A3024 RMK AO2 SLP240 T02220200 VISNO W $,22,20,88,1538430660,10.0,190,Windy,13,0
2728,KJFK,4000,Scattered clouds,BKN,,30.24,KJFK 012051Z 19013KT 10SM FEW032 BKN040 BKN250 23/21 A3024 RMK AO2 SLP239 T02280206 58013 VISNO W $,23,21,88,1538427060,10.0,190,Windy,13,0
2729,KJFK,4900,Scattered clouds,BKN,,30.25,KJFK 011951Z 19012KT 10SM SCT032 BKN049 BKN250 24/21 A3025 RMK AO2 SLP245 T02390206 VISNO W $,24,21,83,1538423460,10.0,190,Windy,12,0
2730,KJFK,3100,Scattered clouds,BKN,,30.26,KJFK 011851Z 19011KT 10SM BKN031 OVC045 23/20 A3026 RMK AO2 SLP248 T02280200 VISNO W $,23,20,85,1538419860,10.0,190,Windy,11,0
2731,KJFK,3100,Scattered clouds,BKN,,30.28,KJFK 011751Z 19011KT 10SM BKN031 23/19 A3028 RMK AO2 VIS 3/4 W SLP252 T02280194 10239 20189 58013,23,19,82,1538416260,10.0,190,Windy,11,0
2732,KJFK,3200,Scattered clouds,BKN,,30.29,KJFK 011651Z 19011KT 10SM BKN032 BKN095 BKN300 23/19 A3029 RMK AO2 SLP258 T02330194,23,19,80,1538412660,10.0,190,Windy,11,0
2733,KJFK,3600,Scattered clouds,BKN,,30.3,KJFK 011551Z 21011KT 10SM BKN036 22/18 A3030 RMK AO2 SLP261 T02220183,22,18,80,1538409060,10.0,210,Windy,11,0
2734,KJFK,3700,Scattered clouds,BKN,,30.31,KJFK 011451Z 22012KT 10SM BKN037 22/19 A3031 RMK AO2 SLP265 T02220189 58001,22,19,83,1538405460,10.0,220,Windy,12,0
2735,KJFK,4300,Scattered clouds,BKN,,30.33,KJFK 011351Z 23011KT 10SM BKN043 21/19 A3033 RMK AO2 SLP270 T02110189,21,19,88,1538401860,10.0,230,Windy,11,0
2736,KJFK,27000,Scattered clouds,BKN,,30.22,KJFK 021251Z 19007KT 10SM FEW013 FEW038 SCT050 BKN270 22/19 A3022 RMK AO2 SLP232 T02170189,22,19,85,1538484660,10.0,190,Light winds,7,0
2737,KJFK,5000,Scattered clouds,BKN,,30.23,KJFK 021151Z 19003KT 10SM FEW013 SCT035 BKN050 BKN270 19/19 A3023 RMK AO2 SLP235 T01940194 10200 20189 53001,19,19,100,1538481060,10.0,190,Calm winds,3,0
2738,KJFK,6500,Scattered clouds,BKN,,30.22,KJFK 021051Z 20005KT 10SM SCT033 BKN065 BKN270 19/19 A3022 RMK AO2 SLP232 T01890189,19,19,100,1538477460,10.0,200,Light winds,5,0
2739,KJFK,3100,Scattered clouds,BKN,,30.22,KJFK 020951Z 19006KT 10SM BKN031 BKN050 BKN250 19/19 A3022 RMK AO2 SLP233 T01940194,19,19,100,1538473860,10.0,190,Light winds,6,0
2740,KJFK,3200,Scattered clouds,BKN,,30.22,KJFK 020851Z 17003KT 8SM BKN032 BKN065 BKN250 19/19 A3022 RMK AO2 SLP234 T01890189 55007,19,19,100,1538470260,8.0,170,Calm winds,3,0
2741,KJFK,3200,Scattered clouds,BKN,,30.22,KJFK 020751Z 19004KT 10SM BKN032 BKN045 BKN060 BKN250 19/19 A3022 RMK AO2 SLP233 T01890189,19,19,100,1538466660,10.0,190,Light winds,4,0
2742,KJFK,3200,Scattered clouds,BKN,,30.23,KJFK 020651Z 00000KT 10SM BKN032 BKN055 BKN250 19/19 A3023 RMK AO2 SLP238 T01940194,19,19,100,1538463060,10.0,0,Calm winds,0,0
2743,KJFK,3200,Scattered clouds,BKN,,30.24,KJFK 020551Z 24005KT 10SM BKN032 BKN060 BKN250 19/19 A3024 RMK AO2 SLP241 T01940194 10211 20194 55006,19,19,100,1538459460,10.0,240,Light winds,5,0
2744,KJFK,25000,Scattered clouds,BKN,,30.24,KJFK 020451Z 21003KT 10SM SCT035 SCT065 BKN250 19/19 A3024 RMK AO2 SLP240 T01940189 402390172,19,19,97,1538455860,10.0,210,Calm winds,3,0
2745,KJFK,3500,Scattered clouds,BKN,,30.26,KJFK 020351Z 22007KT 10SM BKN035 BKN065 BKN250 20/19 A3026 RMK AO2 SLP246 T02000194,20,19,97,1538452260,10.0,220,Light winds,7,0
2746,KJFK,3500,Scattered clouds,BKN,,30.26,KJFK 020251Z 20004KT 10SM BKN035 BKN060 BKN250 21/20 A3026 RMK AO2 SLP247 T02060200 51007,21,20,97,1538448660,10.0,200,Light winds,4,0
2747,KJFK,3200,Scattered clouds,BKN,,30.26,KJFK 020151Z 21007KT 10SM BKN032 BKN050 BKN250 21/21 A3026 RMK AO2 SLP247 T02110206,21,21,97,1538445060,10.0,210,Light winds,7,0
2748,KJFK,10000,Scattered clouds,BKN,,30.02,KJFK 030051Z 19015KT 10SM SCT044 BKN100 BKN140 BKN180 22/22 A3002 RMK AO2 LTG DSNT N AND NW SLP164 OCNL LTGIC DSNT W-NW CB DSNT W-NW T02220222,22,22,100,1538527860,10.0,190,Windy,15,0
2749,KJFK,11000,Scattered clouds,BKN,,30.03,KJFK 022351Z 19014KT 10SM FEW035 BKN110 BKN180 BKN250 22/22 A3003 RMK AO2 LTG DSNT NE SLP170 T02220222 10233 20222 55003,22,22,100,1538524260,10.0,190,Windy,14,0
2750,KJFK,17000,Scattered clouds,BKN,,30.02,KJFK 022251Z 19017KT 10SM FEW037 FEW060 BKN170 BKN250 22/22 A3002 RMK AO2 SLP166 TCU DSNT NW T02220217,22,22,97,1538520660,10.0,190,Windy,17,0
2751,KJFK,10000,Scattered clouds,BKN,,30.04,KJFK 022151Z 19015KT 10SM FEW037 SCT060 BKN100 BKN150 OVC250 22/22 A3004 RMK AO2 SLP171 T02220217,22,22,97,1538517060,10.0,190,Windy,15,0
2752,KJFK,4100,Scattered clouds,BKN,,30.04,KJFK 022051Z 19017KT 10SM FEW025 BKN041 BKN130 OVC190 23/21 A3004 RMK AO2 SLP173 T02280211 56023,23,21,91,1538513460,10.0,190,Windy,17,0
2753,KJFK,19000,Overcast skies,OVC,,30.06,KJFK 021951Z 18020KT 10SM FEW008 FEW020 SCT041 OVC190 23/22 A3006 RMK AO2 SLP180 T02280217,23,22,94,1538509860,10.0,180,Windy,20,0
2754,KJFK,20000,Scattered clouds,BKN,,30.08,KJFK 021851Z 18017KT 10SM FEW008 FEW041 SCT170 BKN200 23/22 A3008 RMK AO2 SLP186 T02280217,23,22,94,1538506260,10.0,180,Windy,17,0
2755,KJFK,20000,Overcast skies,OVC,,30.09,KJFK 021826Z 18018G24KT 10SM FEW008 FEW020 FEW041 SCT140 OVC200 23/22 A3009 RMK AO2 T02280217,23,22,94,1538504760,10.0,180,Windy,18,24
2756,KJFK,19000,Scattered clouds,BKN,,30.11,KJFK 021751Z 18017G22KT 10SM FEW020 SCT032 BKN190 23/22 A3011 RMK AO2 SLP197 T02330217 10250 20200 58029,23,22,91,1538502660,10.0,180,Windy,17,22
2757,KJFK,19000,Scattered clouds,BKN,,30.15,KJFK 021651Z 17016KT 10SM FEW020 FEW029 BKN190 BKN270 25/22 A3015 RMK AO2 SLP209 T02500222,25,22,86,1538499060,10.0,170,Windy,16,0
2758,KJFK,27000,Scattered clouds,BKN,,30.18,KJFK 021551Z 19010KT 10SM FEW020 FEW040 FEW170 BKN270 24/21 A3018 RMK AO2 SLP218 T02390206,24,21,83,1538495460,10.0,190,Light winds,10,0
2759,KJFK,27000,Scattered clouds,BKN,,30.2,KJFK 021451Z 20009KT 10SM FEW020 FEW038 BKN270 23/19 A3020 RMK AO2 SLP226 T02280189 58009,23,19,80,1538491860,10.0,200,Light winds,9,0
2760,KJFK,3000,Scattered clouds,FEW,,30.04,KJFK 031251Z 28008KT 10SM FEW030 FEW055 FEW250 21/18 A3004 RMK AO2 SLP171 T02110183,21,18,85,1538571060,10.0,280,Light winds,8,0
2761,KJFK,2000,Scattered clouds,FEW,,30.03,KJFK 031151Z 28007KT 10SM FEW020 FEW055 19/18 A3003 RMK AO2 SLP169 70033 T01940183 10194 20183 53006,19,18,94,1538567460,10.0,280,Light winds,7,0
2762,KJFK,5500,Scattered clouds,SCT,,30.02,KJFK 031051Z 26007KT 10SM FEW020 SCT055 18/18 A3002 RMK AO2 SLP165 T01830183,18,18,100,1538563860,10.0,260,Light winds,7,0
2763,KJFK,5500,Scattered clouds,BKN,,30.02,KJFK 030951Z 25008KT 10SM FEW020 BKN055 BKN230 18/18 A3002 RMK AO2 SLP165 T01830183,18,18,100,1538560260,10.0,250,Light winds,8,0
2764,KJFK,6000,Scattered clouds,BKN,,30.01,KJFK 030851Z 24008KT 10SM FEW020 BKN060 BKN120 OVC230 18/18 A3001 RMK AO2 SLP163 T01830183 53005,18,18,100,1538556660,10.0,240,Light winds,8,0
2765,KJFK,7000,Scattered clouds,BKN,,30.01,KJFK 030751Z 24009KT 10SM FEW020 BKN070 BKN120 BKN230 18/18 A3001 RMK AO2 SLP160 T01830183,18,18,100,1538553060,10.0,240,Light winds,9,0
2766,KJFK,7000,Scattered clouds,BKN,,30.0,KJFK 030651Z 23010KT 10SM FEW020 BKN070 BKN120 BKN230 19/19 A3000 RMK AO2 SLP160 T01890189,19,19,100,1538549460,10.0,230,Light winds,10,0
2767,KJFK,22000,Scattered clouds,BKN,,30.0,KJFK 030551Z 22008KT 10SM FEW020 FEW045 SCT120 BKN220 19/18 A3000 RMK AO2 TSE0459 SLP158 60033 T01890183 10222 20183 56015,19,18,97,1538545860,10.0,220,Light winds,8,0
2768,KJFK,11000,Scattered clouds,BKN,,30.0,KJFK 030500Z 26010KT 10SM FEW045 SCT075 BKN110 BKN220 19/19 A3000 RMK AO2 TSE0459 OCNL LTGIC DSNT E-SE CB DSNT E-SE T01940189,19,19,97,1538542800,10.0,260,Light winds,10,0
2769,KJFK,11000,Thunderstorms,BKN,TS,30.0,KJFK 030451Z 27011KT 7SM TS FEW040CB SCT075 BKN110 BKN150 19/19 A3000 RMK AO2 LTG DSNT E AND SE RAE49 SLP158 OCNL LTGICCCCG E-S TS E-S MOVE P0011 T01890189 402500183,19,19,100,1538542260,7.0,270,Windy,11,0
2770,KJFK,7500,Thunderstorms,BKN,TSRA BR,30.04,KJFK 030351Z 25012KT 5SM TSRA BR SCT035CB BKN075 OVC120 19/18 A3004 RMK AO2 PK WND 29030/0304 WSHFT 0238 LTG DSNT ALQDS SLP171 OCNL LTGICCC OHD-NE-SE TS NE-SE MOV E P0022 T01890183,19,18,97,1538538660,5.0,250,Windy,12,0
2771,KJFK,7500,Thunderstorms,BKN,-TSRA BR,30.05,KJFK 030329Z 28012KT 5SM -TSRA BR SCT035CB BKN075 OVC090 19/18 A3005 RMK AO2 PK WND 29030/0304 WSHFT 0238 LTG DSNT ALQDS OCNL LTGICCC N-SE TS N-SE MOV E P0021 T01890183,19,18,97,1538537340,5.0,280,Windy,12,0
2772,KJFK,25000,Scattered clouds,BKN,,30.09,KJFK 040051Z 32010KT 10SM FEW045 BKN250 20/16 A3009 RMK AO2 SLP188 T02000156,20,16,77,1538614260,10.0,320,Light winds,10,0
2773,KJFK,25000,Scattered clouds,BKN,,30.08,KJFK 032351Z 03004KT 10SM FEW045 BKN250 21/16 A3008 RMK AO2 SLP184 T02110161 10256 20211 53012,21,16,75,1538610660,10.0,30,Light winds,4,0
2774,KJFK,4400,Scattered clouds,BKN,,30.05,KJFK 032251Z VRB06KT 10SM BKN044 BKN250 23/16 A3005 RMK AO2 SLP176 T02280156,23,16,66,1538607060,10.0,0,Light winds,6,0
2775,KJFK,4600,Scattered clouds,BKN,,30.05,KJFK 032151Z 33007KT 10SM BKN046 BKN250 23/16 A3005 RMK AO2 SLP175 T02280156,23,16,66,1538603460,10.0,330,Light winds,7,0
2776,KJFK,25000,Scattered clouds,BKN,,30.04,KJFK 032051Z 34009KT 10SM SCT043 BKN250 23/16 A3004 RMK AO2 SLP172 T02330156 53002,23,16,64,1538599860,10.0,340,Light winds,9,0
2777,KJFK,25000,Scattered clouds,BKN,,30.03,KJFK 031951Z 31006KT 10SM SCT043 BKN250 24/16 A3003 RMK AO2 SLP169 T02390156,24,16,62,1538596260,10.0,310,Light winds,6,0
2778,KJFK,4200,Scattered clouds,SCT,,30.03,KJFK 031851Z 34007KT 10SM SCT042 SCT250 25/16 A3003 RMK AO2 SLP169 T02500161,25,16,60,1538592660,10.0,340,Light winds,7,0
2779,KJFK,3900,Scattered clouds,SCT,,30.04,KJFK 031751Z 34009KT 10SM SCT039 SCT250 24/16 A3004 RMK AO2 SLP171 T02440161 10250 20194 58004,24,16,62,1538589060,10.0,340,Light winds,9,0
2780,KJFK,3400,Scattered clouds,SCT,,30.04,KJFK 031651Z 35009KT 10SM SCT034 24/17 A3004 RMK AO2 SLP172 T02390167,24,17,66,1538585460,10.0,350,Light winds,9,0
2781,KJFK,3000,Scattered clouds,SCT,,30.05,KJFK 031551Z 32010KT 10SM SCT030 SCT250 23/17 A3005 RMK AO2 SLP175 T02330172,23,17,71,1538581860,10.0,320,Light winds,10,0
2782,KJFK,3000,Scattered clouds,FEW,,30.05,KJFK 031451Z 32011KT 10SM FEW030 FEW250 23/17 A3005 RMK AO2 SLP174 T02280172 53006,23,17,73,1538578260,10.0,320,Windy,11,0
2783,KJFK,2700,Scattered clouds,FEW,,30.04,KJFK 031351Z 31012KT 10SM FEW027 FEW250 22/18 A3004 RMK AO2 SLP172 T02220178,22,18,78,1538574660,10.0,310,Windy,12,0
2784,KJFK,25000,Scattered clouds,SCT,,30.05,KJFK 041251Z 16003KT 10SM FEW018 FEW045 SCT250 19/18 A3005 RMK AO2 SLP177 T01890183,19,18,97,1538657460,10.0,160,Calm winds,3,0
2785,KJFK,4300,Scattered clouds,SCT,,30.06,KJFK 041151Z 00000KT 10SM FEW018 SCT043 SCT250 17/17 A3006 RMK AO2 SLP177 T01720167 10172 20150 50002,17,17,97,1538653860,10.0,0,Calm winds,0,0
2786,KJFK,25000,Scattered clouds,SCT,,30.06,KJFK 041051Z 00000KT 10SM FEW013 SCT250 16/16 A3006 RMK AO2 SLP179 T01560156,16,16,100,1538650260,10.0,0,Calm winds,0,0
2787,KJFK,25000,Scattered clouds,FEW,,30.06,KJFK 040951Z 00000KT 10SM FEW250 16/16 A3006 RMK AO2 SLP180 T01610156,16,16,97,1538646660,10.0,0,Calm winds,0,0
2788,KJFK,25000,Scattered clouds,FEW,,30.05,KJFK 040851Z 00000KT 10SM FEW250 16/15 A3005 RMK AO2 SLP175 T01560150 56008,16,15,97,1538643060,10.0,0,Calm winds,0,0
2789,KJFK,4000,Scattered clouds,FEW,,30.06,KJFK 040751Z 00000KT 10SM FEW040 FEW250 17/16 A3006 RMK AO2 SLP178 T01670161,17,16,97,1538639460,10.0,0,Calm winds,0,0
2790,KJFK,25000,Scattered clouds,SCT,,30.06,KJFK 040651Z 01003KT 10SM FEW040 SCT250 17/16 A3006 RMK AO2 SLP179 T01720161,17,16,94,1538635860,10.0,10,Calm winds,3,0
2791,KJFK,25000,Scattered clouds,SCT,,30.07,KJFK 040551Z 35003KT 10SM FEW040 SCT250 17/16 A3007 RMK AO2 SLP184 T01720161 10211 20172 55007,17,16,94,1538632260,10.0,350,Calm winds,3,0
2792,KJFK,25000,Scattered clouds,SCT,,30.07,KJFK 040451Z 01003KT 10SM FEW040 SCT250 18/17 A3007 RMK AO2 SLP183 T01780167 402560172,18,17,94,1538628660,10.0,10,Calm winds,3,0
2793,KJFK,25000,Scattered clouds,SCT,,30.08,KJFK 040351Z 03004KT 10SM FEW045 SCT250 18/16 A3008 RMK AO2 SLP187 T01780161,18,16,91,1538625060,10.0,30,Light winds,4,0
2794,KJFK,25000,Scattered clouds,BKN,,30.1,KJFK 040251Z 36003KT 10SM FEW045 BKN250 19/16 A3010 RMK AO2 SLP191 T01890156 50007,19,16,83,1538621460,10.0,360,Calm winds,3,0
2795,KJFK,25000,Scattered clouds,BKN,,30.1,KJFK 040151Z 36006KT 10SM FEW045 BKN250 19/16 A3010 RMK AO2 SLP192 T01940156,19,16,80,1538617860,10.0,360,Light winds,6,0
2796,KJFK,3700,Scattered clouds,BKN,,29.96,KJFK 050051Z 17003KT 9SM BKN037 OVC050 22/22 A2996 RMK AO2 SLP146 T02220222,22,22,100,1538700660,9.0,170,Calm winds,3,0
2797,KJFK,3700,Scattered clouds,BKN,,29.95,KJFK 042351Z 21006KT 9SM BKN037 OVC055 22/22 A2995 RMK AO2 SLP142 60004 T02220222 10239 20217 53002,22,22,100,1538697060,9.0,210,Light winds,6,0
2798,KJFK,4500,Scattered clouds,BKN,,29.94,KJFK 042251Z 21012KT 9SM BKN045 BKN060 BKN130 BKN190 22/22 A2994 RMK AO2 RAE27 SLP139 P0003 T02170217 VISNO W,22,22,100,1538693460,9.0,210,Windy,12,0
2799,KJFK,4200,Raining,BKN,-RA,29.94,KJFK 042151Z 19009KT 8SM -RA BKN042 BKN055 OVC090 22/22 A2994 RMK AO2 RAB31 SLP139 P0001 T02170217 VISNO W $,22,22,100,1538689860,8.0,190,Light winds,9,0
2800,KJFK,15000,Scattered clouds,BKN,,29.94,KJFK 042051Z 19011KT 10SM SCT065 BKN150 OVC250 22/21 A2994 RMK AO2 SLP140 T02220211 55010 VISNO W $,22,21,94,1538686260,10.0,190,Windy,11,0
2801,KJFK,25000,Scattered clouds,BKN,,29.94,KJFK 041951Z 17014KT 10SM FEW029 SCT210 BKN250 23/21 A2994 RMK AO2 SLP139 T02280211 VISNO W $,23,21,91,1538682660,10.0,170,Windy,14,0
2802,KJFK,25000,Scattered clouds,BKN,,29.97,KJFK 041851Z 18012KT 10SM SCT029 SCT100 BKN250 23/21 A2997 RMK AO2 SLP148 T02280206 VISNO W $,23,21,88,1538679060,10.0,180,Windy,12,0
2803,KJFK,25000,Scattered clouds,BKN,,29.98,KJFK 041751Z 19012KT 10SM FEW023 BKN250 22/20 A2998 RMK AO2 SLP150 T02220200 10239 20172 58024 VISNO W $,22,20,88,1538675460,10.0,190,Windy,12,0
2804,KJFK,25000,Scattered clouds,BKN,,30.01,KJFK 041651Z 19013KT 10SM FEW015 SCT026 BKN250 24/21 A3001 RMK AO2 SLP161 T02390206 VISNO W $,24,21,83,1538671860,10.0,190,Windy,13,0
2805,KJFK,25000,Scattered clouds,BKN,,30.03,KJFK 041551Z 19010KT 10SM FEW015 FEW027 FEW045 BKN250 22/19 A3003 RMK AO2 SLP167 T02220194 VISNO W $,22,19,85,1538668260,10.0,190,Light winds,10,0
2806,KJFK,25000,Scattered clouds,SCT,,30.05,KJFK 041451Z 21009KT 10SM FEW022 FEW045 SCT250 22/19 A3005 RMK AO2 SLP175 T02170189 58003,22,19,85,1538664660,10.0,210,Light winds,9,0
2807,KJFK,25000,Scattered clouds,SCT,,30.06,KJFK 041351Z 20008KT 10SM FEW020 FEW045 SCT250 21/18 A3006 RMK AO2 SLP178 T02110183,21,18,85,1538661060,10.0,200,Light winds,8,0
2808,KJFK,4300,Scattered clouds,BKN,,30.16,KJFK 051251Z 02014KT 10SM BKN043 BKN290 17/14 A3016 RMK AO2 SLP211 T01720139,17,14,82,1538743860,10.0,20,Windy,14,0
2809,KJFK,3800,Scattered clouds,SCT,,30.13,KJFK 051151Z 36011KT 10SM FEW026 SCT038 SCT060 SCT290 17/14 A3013 RMK AO2 SLP201 70004 T01670139 10211 20161 53031,17,14,85,1538740260,10.0,360,Windy,11,0
2810,KJFK,6000,Scattered clouds,SCT,,30.1,KJFK 051051Z 01010KT 10SM FEW032 SCT060 SCT095 16/13 A3010 RMK AO2 SLP191 T01610133,16,13,85,1538736660,10.0,10,Light winds,10,0
2811,KJFK,6000,Scattered clouds,FEW,,30.05,KJFK 050951Z 01015KT 10SM FEW060 17/14 A3005 RMK AO2 SLP177 T01670139,17,14,85,1538733060,10.0,10,Windy,15,0
2812,KJFK,6000,Scattered clouds,SCT,,30.03,KJFK 050851Z 36014KT 10SM SCT060 17/14 A3003 RMK AO2 SLP170 T01720139 52007,17,14,82,1538729460,10.0,360,Windy,14,0
2813,KJFK,6000,Scattered clouds,FEW,,30.02,KJFK 050751Z 01013KT 10SM FEW060 18/14 A3002 RMK AO2 SLP166 T01780144,18,14,82,1538725860,10.0,10,Windy,13,0
2814,KJFK,3100,Scattered clouds,BKN,,30.02,KJFK 050651Z 35015KT 10SM BKN031 19/16 A3002 RMK AO2 SLP167 T01940161,19,16,83,1538722260,10.0,350,Windy,15,0
2815,KJFK,3100,Scattered clouds,BKN,,30.02,KJFK 050638Z 36013KT 10SM BKN031 20/17 A3002 RMK AO2 T02000167,20,17,83,1538721480,10.0,360,Windy,13,0
2816,KJFK,2500,Overcast skies,OVC,,30.01,KJFK 050551Z 01011KT 10SM SCT017 OVC025 21/21 A3001 RMK AO2 SLP162 T02110206 10239 20211 53013,21,21,97,1538718660,10.0,10,Windy,11,0
2817,KJFK,1500,Scattered clouds,BKN,,30.01,KJFK 050540Z 36013KT 10SM BKN015 BKN020 BKN025 22/21 A3001 RMK AO2 T02170206,22,21,94,1538718000,10.0,360,Windy,13,0
2818,KJFK,7000,Scattered clouds,BKN,,29.99,KJFK 050451Z 36010KT 10SM BKN070 22/21 A2999 RMK AO2 SLP155 T02220211 402390150,22,21,94,1538715060,10.0,360,Light winds,10,0
2819,KJFK,11000,Scattered clouds,SCT,,29.98,KJFK 050351Z 02005KT 10SM FEW050 SCT110 23/22 A2998 RMK AO2 SLP150 T02280217,23,22,94,1538711460,10.0,20,Light winds,5,0
2820,KJFK,2300,Scattered clouds,BKN,,30.18,KJFK 060051Z 13004KT 10SM BKN023 17/15 A3018 RMK AO2 SLP219 T01720150,17,15,88,1538787060,10.0,130,Light winds,4,0
2821,KJFK,2300,Scattered clouds,BKN,,30.18,KJFK 060048Z 13005KT 10SM BKN023 17/15 A3018 RMK AO2,17,15,89,1538786880,10.0,130,Light winds,5,0
2822,KJFK,3700,Scattered clouds,SCT,,30.17,KJFK 052351Z 14005KT 10SM FEW020 SCT037 SCT250 17/15 A3017 RMK AO2 SLP216 T01720150 10217 20172 53010,17,15,88,1538783460,10.0,140,Light winds,5,0
2823,KJFK,3700,Scattered clouds,BKN,,30.16,KJFK 052251Z 14008KT 10SM FEW020 BKN037 BKN250 18/15 A3016 RMK AO2 SLP212 T01780150,18,15,85,1538779860,10.0,140,Light winds,8,0
2824,KJFK,4500,Scattered clouds,SCT,,30.15,KJFK 052151Z 14008KT 10SM FEW034 SCT045 SCT250 18/15 A3015 RMK AO2 SLP209 T01830150,18,15,82,1538776260,10.0,140,Light winds,8,0
2825,KJFK,4100,Scattered clouds,BKN,,30.14,KJFK 052051Z 07008KT 10SM FEW034 BKN041 BKN055 20/11 A3014 RMK AO2 SLP206 T02000106 55001,20,11,57,1538772660,10.0,70,Light winds,8,0
2826,KJFK,4200,Scattered clouds,BKN,,30.13,KJFK 051951Z 09005KT 10SM FEW034 BKN042 BKN055 21/12 A3013 RMK AO2 SLP204 T02110117,21,12,58,1538769060,10.0,90,Light winds,5,0
2827,KJFK,4200,Scattered clouds,BKN,,30.14,KJFK 051851Z 02006KT 10SM FEW034 BKN042 BKN055 21/12 A3014 RMK AO2 SLP206 T02110122,21,12,59,1538765460,10.0,20,Light winds,6,0
