,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
UAL1560,UAL1560,B739,01:36:00,1537659430,1537657860,455,,370,HAROB6 ERAVE Q1 EASON Q1 ETCHY MLBEC BDEGA3,1537658685,1537665161,1537665161,,KSEA,KSFO,Seattle-Tacoma Intl,"Seattle, WA",San Francisco Intl,"San Francisco, CA"
UAL1560,UAL1560,B739,02:03:00,1537528966,1537524600,455,,338,YQO275078 EMMMA UFDUH WYNDE8,1537524720,1537531860,1537531860,,KEWR,KORD,Newark Liberty Intl,"Newark, NJ",Chicago O'Hare Intl,"Chicago, IL"
UAL1560,UAL1560,B739,01:32:00,1537493403,1537485060,467,,330,HAROB6 FEPOT Q3 FOWND MLBEC BDEGA3,1537490368,1537495860,1537495860,,KSEA,KSFO,Seattle-Tacoma Intl,"Seattle, WA",San Francisco Intl,"San Francisco, CA"
UAL1560,UAL1560,B739,01:33:00,1537400049,1537398660,426,,310,OLM323016 FAMUK Q3 FOWND MLBEC BDEGA3,1537399147,1537404780,1537404780,,KSEA,KSFO,Seattle-Tacoma Intl,"Seattle, WA",San Francisco Intl,"San Francisco, CA"
ASA626,ASA626,B737,02:14:00,1538371564,1538609700,338,,0,,0,1538617740,0,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B739,02:06:00,1538285155,1538523300,454,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,0,1538530836,0,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:11:00,1538438550,1538436900,452,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1538437706,1538445159,1538445159,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:03:00,1538351228,1538350500,449,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1538350392,1538357316,1538357316,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:10:00,1538266112,1538264100,463,,370,SUMMA1 LKV RYANN J92 BTY SUNST4,1538265207,1538272673,1538272673,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B739,02:06:00,1537939557,1538177700,453,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1538178600,1538185948,1538185948,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:01:00,1537853145,1538091300,463,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1538093024,1538100005,1538100005,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:03:00,1537766746,1538004900,454,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1538004901,1538012329,1538012329,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B739,02:00:00,1537680363,1537918500,444,,390,SUMMA1 LKV RYANN J92 BTY SUNST4,1537918076,1537924951,1537924951,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,01:57:00,1537832880,1537832100,449,,350,4649N/12200W LKV RYANN J92 BTY SUNST4,1537831991,1537838938,1537838938,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B739,02:04:00,1537507554,1537745700,459,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1537746420,1537752934,1537752934,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:04:00,1537659889,1537659300,449,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1537659084,1537666174,1537666174,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B739,02:06:00,1537334760,1537572900,451,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1537575300,1537582320,1537582320,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
ASA626,ASA626,B737,02:00:00,1537487273,1537486500,453,,350,SUMMA1 LKV RYANN J92 BTY SUNST4,1537486342,1537494843,1537494843,,KSEA,KLAS,Seattle-Tacoma Intl,"Seattle, WA",McCarran Intl,"Las Vegas, NV"
DAL1838,DAL1838,A320,01:16:00,1538371567,1538619300,344,,0,,0,1538623860,0,,KDTW,KLGA,Detroit Metro Wayne Co,"Detroit, MI",LaGuardia,"New York, NY"
DAL1838,DAL1838,A320,01:09:00,1538285157,1538532900,453,,350,PAVYL1 ESSBE CXR ETG MIP4,0,1538537087,0,,KDTW,KLGA,Detroit Metro Wayne Co,"Detroit, MI",LaGuardia,"New York, NY"
DAL1838,DAL1838,A320,01:07:00,1538447278,1538446500,451,,370,PAVYL1 ESSBE CXR ETG MIP4,1538446343,1538450400,0,,KDTW,KLGA,Detroit Metro Wayne Co,"Detroit, MI",LaGuardia,"New York, NY"
DAL1838,DAL1838,B738,04:12:00,1538266038,1538261100,456,,350,SEA NORMY J12 EPH GEG FCA CTB RUDVI HML YQT VIGLO YEE AHPAH HANKK PONCT JFUND2,1538265044,1538280268,1538280268,,KSEA,KBOS,Seattle-Tacoma Intl,"Seattle, WA",Boston Logan Intl,"Boston, MA"
DAL1838,DAL1838,B738,05:32:00,1538175111,1538148900,459,,380,HYLND5 HYLND BUGSY ETMOK YTS 5000N/08500W 5100N/09000W 5200N/10000W 5200N/11000W HAYDN YXC GLASR1,1538174366,1538194941,1538194941,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:33:00,1537853148,1538062500,466,,340,HYLND5 HYLND BUGSY MSS OLIGO RANGR YQT HML ISN MLP GLASR1,1538063803,1538085069,1538085069,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:36:00,1537766748,1537976100,473,,320,HYLND5 HYLND BUGSY LETAK RANGR KP18K HML KU21W KU18Q MLP GLASR1,1537976438,1537997147,1537997147,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:32:00,1537891370,1537889700,462,,269,HYLND5 HYLND BUGSY MSS OLIGO RANGR KP18K GFK KU18W GTF J36 MLP GLASR1,1537889899,1537910483,1537910483,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:24:00,1537593964,1537803300,469,,320,HYLND5 HYLND NOVON VIGLO SAW DLH MOT ISN ISITE MLP GLASR1,1537803314,1537823340,1537823340,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,04:20:00,1537421157,1537656300,460,,350,SEA NORMY J12 EPH GEG YQL PEMPA HML SAW ASP RUBKI SIKBO AHPAH HANKK PONCT JFUND2,1537656900,1537672560,1537672553,,KSEA,KBOS,Seattle-Tacoma Intl,"Seattle, WA",Boston Logan Intl,"Boston, MA"
DAL1838,DAL1838,B738,05:43:00,1537548405,1537544100,470,,340,HYLND5 HYLND NOVON VIGLO SAW DLH MOT GGW MLP GLASR1,1537547285,1537568921,1537568921,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:29:00,1537454163,1537457700,479,,260,HYLND5 HYLND NOVON VIGLO SAW DLH MOT KATEN YQL YXC GLASR1,1537458300,1537478918,1537478918,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:50:00,1537248375,1537457700,467,,340,HYLND5 HYLND NOVON VIGLO YQT HML MOT ISN MLP GLASR1,0,1537478700,0,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:48:00,1537372863,1537371300,464,,340,HYLND5 HYLND SYR Q812 NOSIK DAYYY IDIOM EAU HUFFR DIK J70 MLP GLASR1,1537371840,1537393640,1537393640,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1838,DAL1838,B738,05:51:00,1537291075,1537284900,467,,340,HYLND5 HYLND NOVON VIGLO SAW VURLY KU18W KU18Q MLP GLASR1,1537289913,1537311253,1537311253,,KBOS,KSEA,Boston Logan Intl,"Boston, MA",Seattle-Tacoma Intl,"Seattle, WA"
DAL1188,DAL1188,B712,02:56:00,1538371567,1538610000,303,,0,,0,1538620560,0,,KDEN,KSEA,Denver Intl,"Denver, CO",Seattle-Tacoma Intl,"Seattle, WA"
DAL1188,DAL1188,B712,02:30:00,1538285157,1538523600,454,,320,RIKKK4 FISAR JAC PDT CHINS3,0,1538532627,0,,KDEN,KSEA,Denver Intl,"Denver, CO",Seattle-Tacoma Intl,"Seattle, WA"
DAL1188,DAL1188,B712,02:25:00,1538198748,1538437200,464,,300,YAMMI4 LAR KU81O DNJ J20 PDT CHINS3,1538436720,1538445900,1538445900,,KDEN,KSEA,Denver Intl,"Denver, CO",Seattle-Tacoma Intl,"Seattle, WA"
DAL1188,DAL1188,B712,02:05:00,1538112352,1538346000,444,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1538346900,1538354678,1538346900,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:06:00,1538025956,1538259600,446,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1538264820,1538272543,1538264820,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:03:00,1537939560,1538173200,447,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1538173020,1538180520,1538180520,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,01:57:00,1537853148,1538086800,448,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1538086560,1538093905,1538093905,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:01:00,1537766748,1538000400,447,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1538001720,1538009044,1538009044,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:16:00,1537680365,1537914000,446,,330,SEA NORMY J90 MWH LKT TUVOC CKW MOLTN3,1537914646,1537922059,1537922059,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,01:56:00,1537593964,1537827600,445,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1537827660,1537834740,1537834740,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:01:00,1537507557,1537741200,448,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1537740960,1537748485,1537748485,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:01:00,1537421157,1537654800,444,,330,NORMY MODDA STEVS Q150 OPPEE TSHNR3,1537654680,1537662180,1537662180,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,02:00:00,1537334763,1537568400,443,,330,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1537568040,1537575309,1537575309,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,01:55:00,1537248375,1537482000,447,,310,SEA NORMY J90 MWH LKT TUVOC CKW TSHNR3,1537481700,1537488948,1537488948,,KSEA,KDEN,Seattle-Tacoma Intl,"Seattle, WA",Denver Intl,"Denver, CO"
DAL1188,DAL1188,B712,00:18:00,1537404920,1537408800,297,,100,ELLZA MASHD TRAIN,1537412966,1537413780,1537413780,,KCOS,KDEN,Colorado Sprgs Muni,"Colorado Springs, CO",Denver Intl,"Denver, CO"
DAL198,DAL198,B738,01:38:00,1538371567,1538610000,367,,0,,0,1538615880,0,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,10:00:00,1538371567,1538562600,453,,0,,0,1538598600,0,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B738,01:32:00,1538285157,1538523600,456,,370,SUMMA1 SUMMA J54 BKE BYI SKEES5,0,1538528655,0,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,10:00:00,1538285157,1538476200,476,,370,UB T577 RAPAK M152 BAMOK B932 MORLY AIX BET J123 AKN CJAYY 5300N/14000W NUDGE DOLFF TOU MARNR7,0,1538512200,0,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B739,01:26:00,1538198748,1538437200,463,,330,SUMMA1 SUMMA J54 BKE BYI SKEES5,1538437235,1538442579,1538442579,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,09:53:00,1538390936,1538389800,476,,350,KEPKO TOU MARNR7,1538390043,1538425812,1538425812,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B739,01:25:00,1538354248,1538351100,465,,330,4653N/12207W KOTAA J54 BKE BYI SKEES5,1538353253,1538358486,1538358486,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,10:27:00,1538304435,1538303400,476,,370,UB T577 RAPAK M152 BAMOK B932 MORLY AIX BET J123 AKN CJAYY 5300N/14000W NUDGE DOLFF TOU MARNR7,1538303580,1538340314,1538340314,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B739,01:31:00,1538265755,1538264700,466,,330,4650N/12206W 4644N/12202W BYI SKEES5,1538264810,1538270158,1538270158,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,09:57:00,1538217887,1538217000,477,,330,KEPKO TOU MARNR7,1538216917,1538252295,1538252295,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B739,01:22:00,1538180506,1538178300,460,,350,SUMMA1 SUMMA J54 BKE BYI SKEES5,1538179470,1538184723,1538184723,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,09:18:00,1537939560,1538130600,466,,330,SEL G597 LANAT Y51 KAGIS A590 PABBA OTR5 KALNA 440000N/1600000E 470000N/1700000E 480000N/1800000W 500000N/1700000W 520000N/1600000W 530000N/1500000W 520000N/1400000W NUDGE TOU MARNR7,1538130720,1538166353,1538166353,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B738,01:23:00,1537853148,1538091900,452,,370,SUMMA1 SUMMA J54 BKE BYI SKEES5,1538093085,1538098598,1538098598,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
DAL198,DAL198,B763,09:59:00,1537853148,1538044200,473,,350,PETPA SEFIX TOU MARNR7,1538044381,1538079283,1538079283,,RKSI,KSEA,Incheon Int'l,Seoul (Incheon),Seattle-Tacoma Intl,"Seattle, WA"
DAL198,DAL198,B738,01:27:00,1537766748,1538006580,452,,370,SUMMA1 SUMMA J54 BKE BYI SKEES5,1538008081,1538013360,1538013360,,KSEA,KSLC,Seattle-Tacoma Intl,"Seattle, WA",Salt Lake City Intl,"Salt Lake City, UT"
ASA107,ASA107,B737,03:34:00,1538371564,1538609100,353,,0,,0,1538621940,0,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:34:00,1538285154,1538522700,457,,360,BANGR9 ARRIE FOCHE PRYCE BKA LAIRE JOH WITTI4,0,1538535540,0,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B739,03:24:00,1538439027,1538436300,454,,340,PRYCE BKA LAIRE JOH WITTI4,1538438050,1538450684,0,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:12:00,1538351130,1538349900,453,,340,JOH WITTI4,1538350217,1538361253,1538361253,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:14:00,1538265485,1538263500,461,,340,BKA LAIRE JOH WITTI4,1538264542,1538275767,1538275767,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:19:00,1538178615,1538177100,456,,320,BKA LAIRE JOH WITTI4,1538177570,1538189038,1538189038,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:30:00,1537853145,1538090700,465,,340,BANGR9 ARRIE FOCHE PRYCE BKA LAIRE JOH WITTI4,1538090725,1538102500,1538102500,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B739,03:28:00,1537766746,1538004300,464,,340,BANGR9 ARRIE FOCHE PRYCE BKA LAIRE JOH WITTI4,1538006940,1538019360,1538019360,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:20:00,1537918721,1537917900,477,,300,JOH WITTI4,1537917701,1537929285,1537929285,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:36:00,1537832700,1537831500,456,,320,JOH WITTI4,1537831723,1537844027,1537844027,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B739,03:57:00,1537507554,1537745100,471,,320,BANGR9 ARRIE FOCHE PRYCE BKA LAIRE JOH PTERS3,1537745340,1537758060,1537758060,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B739,03:36:00,1537421152,1537658700,464,,340,BANGR9 ARRIE FOCHE PRYCE BKA LAIRE JOH WITTI4,1537658820,1537671300,1537671300,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:16:00,1537574693,1537572300,448,,320,BKA LAIRE JOH WITTI4,1537573756,1537585491,1537585491,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:18:00,1537487615,1537485900,446,,360,JOH WITTI4,1537486732,1537498739,1537498739,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
ASA107,ASA107,B737,03:20:00,1537400979,1537399500,448,,340,BKA LAIRE JOH WITTI4,1537400117,1537411956,1537411956,,KSEA,PANC,Seattle-Tacoma Intl,"Seattle, WA",Anchorage Intl,"Anchorage, AK"
SKW3759,SKW3759,CRJ1,00:49:00,1538371577,1538589420,166,,0,,0,1538592360,0,,KSBN,KDTW,South Bend Intl,"South Bend, IN",Detroit Metro Wayne Co,"Detroit, MI"
SKW3759,SKW3759,CRJ1,00:45:00,1538371567,1538584020,181,,0,,0,1538586720,0,,KDTW,KSBN,Detroit Metro Wayne Co,"Detroit, MI",South Bend Intl,"South Bend, IN"
SKW3759,SKW3759,CRJ1,00:31:00,1538285154,1538503020,367,,130,HOSSA VCTRZ1,0,1538504885,0,,KSBN,KDTW,South Bend Intl,"South Bend, IN",Detroit Metro Wayne Co,"Detroit, MI"
SKW3759,SKW3759,CRJ1,00:45:00,1538285160,1538497620,372,,140,CCOBB1 TYGRS LEROY GIJ,0,1538500320,0,,KDTW,KSBN,Detroit Metro Wayne Co,"Detroit, MI",South Bend Intl,"South Bend, IN"
SKW3759,SKW3759,CRJ2,00:33:00,1538198748,1538416620,368,,130,HOSSA HAYLL1,1538416740,1538418633,1538418633,,KSBN,KDTW,South Bend Intl,"South Bend, IN",Detroit Metro Wayne Co,"Detroit, MI"
SKW3759,SKW3759,CRJ2,00:38:00,1538198748,1538411220,373,,140,CCOBB1 TYGRS LEROY GIJ,1538410800,1538412840,1538412900,,KDTW,KSBN,Detroit Metro Wayne Co,"Detroit, MI",South Bend Intl,"South Bend, IN"
SKW3759,SKW3759,E75L,00:33:00,1538112352,1538356140,378,,240,PSC V204 YKM V4 CHINS CHINS3,1538358801,1538361409,1538361409,,KPSC,KSEA,Tri-Cities,"Pasco, WA",Seattle-Tacoma Intl,"Seattle, WA"
SKW3759,SKW3759,E75L,00:57:00,1538112356,1538350880,345,,210,SEA V2 ELN V187 PSC,1538354085,1538356027,1538356027,,KSEA,KPSC,Seattle-Tacoma Intl,"Seattle, WA",Tri-Cities,"Pasco, WA"
SKW3759,SKW3759,E75L,00:32:00,1538025956,1538269740,365,,240,PSC V204 YKM V4 CHINS CHINS3,1538269328,1538271417,1538271417,,KPSC,KSEA,Tri-Cities,"Pasco, WA",Seattle-Tacoma Intl,"Seattle, WA"
SKW3759,SKW3759,E75L,00:29:00,1538025956,1538264480,346,,210,SEA V2 ELN V187 PSC,1538264014,1538266335,1538266335,,KSEA,KPSC,Seattle-Tacoma Intl,"Seattle, WA",Tri-Cities,"Pasco, WA"
SKW3759,SKW3759,E75L,00:32:00,1537939557,1538183340,384,,240,PSC V204 YKM V4 CHINS CHINS3,1538183361,1538185709,1538185709,,KPSC,KSEA,Tri-Cities,"Pasco, WA",Seattle-Tacoma Intl,"Seattle, WA"
SKW3759,SKW3759,E75L,00:28:00,1537939571,1538178080,344,,210,SEA V2 ELN V187 PSC,1538178388,1538180458,1538180458,,KSEA,KPSC,Seattle-Tacoma Intl,"Seattle, WA",Tri-Cities,"Pasco, WA"
SKW3759,SKW3759,E75L,00:33:00,1537853159,1538096940,385,,240,PSC V204 YKM V4 CHINS CHINS3,1538096926,1538098933,1538098933,,KPSC,KSEA,Tri-Cities,"Pasco, WA",Seattle-Tacoma Intl,"Seattle, WA"
SKW3759,SKW3759,E75L,00:28:00,1537853158,1538091680,337,,190,SEA V2 ELN V187 PSC,1538091677,1538093628,1538093628,,KSEA,KPSC,Seattle-Tacoma Intl,"Seattle, WA",Tri-Cities,"Pasco, WA"
SKW3759,SKW3759,E75L,00:33:00,1537766745,1538010540,381,,240,PSC V204 YKM V4 CHINS CHINS3,1538010322,1538012496,1538012496,,KPSC,KSEA,Tri-Cities,"Pasco, WA",Seattle-Tacoma Intl,"Seattle, WA"
QXE2272,QXE2272,E75L,00:57:00,1538349900,1538522700,408,,370,ZADON ZELAK ZIRAN ZOOMR,0,1538526584,0,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:50:00,1538438121,1538436300,439,,350,SEA065074 OLIBY,1538437158,1538440320,1538440560,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:52:00,1538353907,1538349900,428,,350,SEA068087 OLIBY,1538352898,1538356387,1538356162,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:51:00,1538264705,1538263500,442,,350,SEA102010 ZOOMR,1538263836,1538267338,1538267220,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:52:00,1538179014,1538177100,441,,350,SEA064076,1538177854,1538181338,1538181540,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:52:00,1537917900,1538090700,443,,350,ZADON ZELAK ZIRAN ZOOMR,1538091236,1538094644,1538094900,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:53:00,1537831500,1538004300,442,,350,ZADON ZELAK ZIRAN ZOOMR,1538005832,1538009328,1538009520,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:54:00,1537919182,1537917900,440,,350,TEMPL220023,1537918124,1537921735,1537921560,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:53:00,1537833331,1537831500,441,,350,ZADON ZELAK ZIRAN ZOOMR,1537832227,1537835846,1537836060,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:52:00,1537746632,1537745100,435,,350,SEA077014 ZOOMR,1537745659,1537749205,1537749340,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:50:00,1537660160,1537658700,440,,350,ZADON ZELAK ZIRAN ZOOMR,1537659140,1537662525,1537662660,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:49:00,1537573884,1537572300,439,,350,TEMPL216020,1537572728,1537576063,1537575960,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:51:00,1537487674,1537485900,438,,350,ZADON ZELAK ZIRAN ZOOMR,1537486570,1537489943,1537489697,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
QXE2272,QXE2272,E75L,00:54:00,1537401366,1537399500,441,,350,ZADON ZELAK ZIRAN ZOOMR,1537400294,1537403534,1537403940,,KSEA,KGPI,Seattle-Tacoma Intl,"Seattle, WA",Glacier Park Intl,"Kalispell, MT"
